Trade Count,Avg Return,Win Rate,Sharpe,Sharpe_annualized,Annual Trades,Eval Days,Max Drawdown,Note,C-Index Type,Quantile,Cost (bp),Model,Threshold Value,Baseline Trade Count,Delta Trade Count
75,0.1426432518140046,58.666666666666664,0.08297911600088152,0.7726298079359777,86.69724770642202,218,-9.386547756868053,,C_tau_ties3,0.4,5,mlp,0.10256410256410256,118,-43
62,-0.027785504369719532,58.06451612903226,-0.020711963482413102,-0.17534328556194528,71.6697247706422,218,-12.87139690561806,,C_tau_ties3,0.5,5,mlp,0.15384615384615383,118,-56
118,0.15829579625327905,60.16949152542372,0.10282989453912253,1.2009707153770417,136.40366972477062,218,-9.320613217349866,,C_tau_ties5,0.2,5,mlp,0.0,118,0
118,0.15829579625327905,60.16949152542372,0.10282989453912253,1.2009707153770417,136.40366972477062,218,-9.320613217349866,,C_tau_ties5,0.3,5,mlp,0.0,118,0
64,0.048466734756412444,60.9375,0.03829515332763313,0.3293865210651129,73.98165137614679,218,-13.415890267858494,,C_tau_ties5,0.4,5,mlp,0.06666666666666665,118,-54
56,0.06571492653268872,60.71428571428571,0.05220455971674228,0.42002435584278136,64.73394495412843,218,-10.81600024185374,,C_tau_ties5,0.5,5,mlp,0.1,118,-62
118,0.15829579625327905,60.16949152542372,0.10282989453912253,1.2009707153770417,136.40366972477062,218,-9.320613217349866,,C_tau_ties10,0.2,5,mlp,0.0,118,0
118,0.15829579625327905,60.16949152542372,0.10282989453912253,1.2009707153770417,136.40366972477062,218,-9.320613217349866,,C_tau_ties10,0.3,5,mlp,0.0,118,0
67,0.050526999777960824,59.70149253731343,0.037774500923053116,0.3324360857453424,77.44954128440367,218,-11.864665947599667,,C_tau_ties10,0.4,5,mlp,0.04210526315789474,118,-51
52,0.023631772097732356,61.53846153846154,0.017912416429484535,0.13887621534899833,60.11009174311926,218,-10.211337753284806,,C_tau_ties10,0.5,5,mlp,0.08421052631578949,118,-66
92,0.05205919293629177,60.86956521739131,0.04120084129432279,0.42488560874349296,106.34862385321101,218,-15.025141460801455,,C_RBO_full,0.2,5,mlp,0.3575137291873094,118,-26
78,0.0278586502493616,61.53846153846154,0.020973083045308358,0.199150591854341,90.1651376146789,218,-13.178922611479077,,C_RBO_full,0.3,5,mlp,0.39435552975664734,118,-40
66,0.02712075025281459,60.60606060606061,0.02083967161307888,0.18202660225022635,76.29357798165137,218,-11.73203897690352,,C_RBO_full,0.4,5,mlp,0.4279882545854386,118,-52
51,-0.037842399159477166,58.82352941176471,-0.029103444781053374,-0.22346088180424567,58.95412844036697,218,-12.99363875827002,,C_RBO_full,0.5,5,mlp,0.4579407423589591,118,-67
118,0.15829579625327905,60.16949152542372,0.10282989453912253,1.2009707153770417,136.40366972477062,218,-9.320613217349866,,C_Mallows_full,0.2,5,mlp,0.6065306597126334,118,0
118,0.15829579625327905,60.16949152542372,0.10282989453912253,1.2009707153770417,136.40366972477062,218,-9.320613217349866,,C_Mallows_full,0.3,5,mlp,0.6065306597126334,118,0
118,0.15829579625327905,60.16949152542372,0.10282989453912253,1.2009707153770417,136.40366972477062,218,-9.320613217349866,,C_Mallows_full,0.4,5,mlp,0.6065306597126334,118,0
56,0.12896903477555724,53.57142857142857,0.0706656738627355,0.5685576950641842,64.73394495412843,218,-5.7218731041582425,,C_Mallows_full,0.5,5,mlp,0.6094257886427163,118,-62
146,0.15808795477661255,57.534246575342465,0.10051572489534776,1.305817427770574,168.77064220183485,218,-12.790197794004799,,C_tau_full,0.2,5,rf,0.0,146,0
146,0.15808795477661255,57.534246575342465,0.10051572489534776,1.305817427770574,168.77064220183485,218,-12.790197794004799,,C_tau_full,0.3,5,rf,0.0,146,0
146,0.15808795477661255,57.534246575342465,0.10051572489534776,1.305817427770574,168.77064220183485,218,-12.790197794004799,,C_tau_full,0.4,5,rf,0.0,146,0
73,0.10897674072283098,57.534246575342465,0.0880054208044782,0.8084308491631454,84.38532110091742,218,-7.513777551004508,,C_tau_full,0.5,5,rf,0.009523809523809525,146,-73
146,0.15808795477661255,57.534246575342465,0.10051572489534776,1.305817427770574,168.77064220183485,218,-12.790197794004799,,C_tau_ties3,0.2,5,rf,0.0,146,0
146,0.15808795477661255,57.534246575342465,0.10051572489534776,1.305817427770574,168.77064220183485,218,-12.790197794004799,,C_tau_ties3,0.3,5,rf,0.0,146,0
91,0.4255381213401265,67.03296703296702,0.2717393458367655,2.787053114087268,105.19266055045871,218,-5.6353740960205565,,C_tau_ties3,0.4,5,rf,0.020512820512820804,146,-55
87,0.41961675024739425,66.66666666666666,0.2637613149997403,2.6451039815937163,100.56880733944953,218,-5.6353740960205565,,C_tau_ties3,0.5,5,rf,0.10256410256410256,146,-59
146,0.15808795477661255,57.534246575342465,0.10051572489534776,1.305817427770574,168.77064220183485,218,-12.790197794004799,,C_tau_ties5,0.2,5,rf,0.0,146,0
146,0.15808795477661255,57.534246575342465,0.10051572489534776,1.305817427770574,168.77064220183485,218,-12.790197794004799,,C_tau_ties5,0.3,5,rf,0.0,146,0
146,0.15808795477661255,57.534246575342465,0.10051572489534776,1.305817427770574,168.77064220183485,218,-12.790197794004799,,C_tau_ties5,0.4,5,rf,0.0,146,0
79,0.2633718695581299,62.0253164556962,0.14664677837810247,1.4013870367458456,91.3211009174312,218,-13.940592704646349,,C_tau_ties5,0.5,5,rf,0.06666666666666665,146,-67
146,0.15808795477661255,57.534246575342465,0.10051572489534776,1.305817427770574,168.77064220183485,218,-12.790197794004799,,C_tau_ties10,0.2,5,rf,0.0,146,0
146,0.15808795477661255,57.534246575342465,0.10051572489534776,1.305817427770574,168.77064220183485,218,-12.790197794004799,,C_tau_ties10,0.3,5,rf,0.0,146,0
146,0.15808795477661255,57.534246575342465,0.10051572489534776,1.305817427770574,168.77064220183485,218,-12.790197794004799,,C_tau_ties10,0.4,5,rf,0.0,146,0
76,0.2923811235948487,60.526315789473685,0.16394915520221678,1.5366961489477464,87.8532110091743,218,-10.788741465234352,,C_tau_ties10,0.5,5,rf,0.04210526315789474,146,-70
116,0.2107042526146752,59.48275862068966,0.12618558202575048,1.4612036669606208,134.09174311926606,218,-12.141806915992937,,C_RBO_full,0.2,5,rf,0.3291240476319015,146,-30
101,0.22581915887603135,59.4059405940594,0.13289839006383258,1.4359933555400528,116.75229357798165,218,-10.55607886532583,,C_RBO_full,0.3,5,rf,0.3607277598261687,146,-45
88,0.29218467191058767,62.5,0.16738535675918445,1.6882269231607514,101.72477064220183,218,-9.912488923874918,,C_RBO_full,0.4,5,rf,0.3866953081103342,146,-58
73,0.40819833846826226,64.38356164383562,0.24588443901761745,2.2587309283214188,84.38532110091742,218,-4.71995038332802,,C_RBO_full,0.5,5,rf,0.4120164279315868,146,-73
146,0.15808795477661255,57.534246575342465,0.10051572489534776,1.305817427770574,168.77064220183485,218,-12.790197794004799,,C_Mallows_full,0.2,5,rf,0.6065306597126334,146,0
146,0.15808795477661255,57.534246575342465,0.10051572489534776,1.305817427770574,168.77064220183485,218,-12.790197794004799,,C_Mallows_full,0.3,5,rf,0.6065306597126334,146,0
146,0.15808795477661255,57.534246575342465,0.10051572489534776,1.305817427770574,168.77064220183485,218,-12.790197794004799,,C_Mallows_full,0.4,5,rf,0.6065306597126334,146,0
73,0.10897674072283098,57.534246575342465,0.0880054208044782,0.8084308491631454,84.38532110091742,218,-7.513777551004508,,C_Mallows_full,0.5,5,rf,0.6094257886427163,146,-73
63,0.15337746002759262,58.730158730158735,0.08854192178811122,0.75559877011663,72.82568807339449,218,-7.555865015139485,,No Filter,,10,gbm,,63,0
118,0.10829579625327901,60.16949152542372,0.07034959595475866,0.821626871824985,136.40366972477062,218,-9.870613217349867,,No Filter,,10,mlp,,118,0
146,0.10808795477661251,57.534246575342465,0.06872464851720674,0.892813973580857,168.77064220183485,218,-13.576855877677074,,No Filter,,10,rf,,146,0
63,0.15337746002759262,58.730158730158735,0.08854192178811122,0.75559877011663,72.82568807339449,218,-7.555865015139485,,C_tau_full,0.2,10,gbm,0.0,63,0
63,0.15337746002759262,58.730158730158735,0.08854192178811122,0.75559877011663,72.82568807339449,218,-7.555865015139485,,C_tau_full,0.3,10,gbm,0.0,63,0
63,0.15337746002759262,58.730158730158735,0.08854192178811122,0.75559877011663,72.82568807339449,218,-7.555865015139485,,C_tau_full,0.4,10,gbm,0.0,63,0
63,0.15337746002759262,58.730158730158735,0.08854192178811122,0.75559877011663,72.82568807339449,218,-7.555865015139485,,C_tau_full,0.5,10,gbm,0.0,63,0
63,0.15337746002759262,58.730158730158735,0.08854192178811122,0.75559877011663,72.82568807339449,218,-7.555865015139485,,C_tau_ties3,0.2,10,gbm,0.0,63,0
63,0.15337746002759262,58.730158730158735,0.08854192178811122,0.75559877011663,72.82568807339449,218,-7.555865015139485,,C_tau_ties3,0.3,10,gbm,0.0,63,0
45,0.16199204754622812,60.0,0.08274445106454736,0.596783984337182,52.01834862385321,218,-7.1106805381072835,,C_tau_ties3,0.4,10,gbm,0.10256410256410256,63,-18
