Trade Count,Avg Return,Win Rate,Sharpe,Sharpe_annualized,Annual Trades,Eval Days,Max Drawdown,Note,C-Index Type,Quantile,Threshold Value,Cost (bp),Baseline Trade Count,Baseline Avg Return,Baseline Win Rate,Baseline Sharpe,Baseline Sharpe Annualized,Baseline Max Drawdown,Delta Trade Count,Delta Avg Return,Delta Win Rate,Delta Sharpe,Delta Sharpe Annualized,Delta MDD,Is Active Filter,Is Positive Sharpe,Model
41,0.44929838063809513,65.85365853658537,0.2254440526123569,1.55203937383225,47.39449541284404,218,-5.791850935015752,,C_tau_ties5,0.4,0.06666666666666665,0,63,0.2533774600275927,58.730158730158735,0.14627004023014475,1.2482388033918572,-6.375397025120844,-22,0.19592092061050242,7.123499806426636,0.07917401238221214,0.30380057044039277,0.5835460901050915,True,True,gbm
38,0.24515916195603518,65.78947368421053,0.19249628170906471,1.2758104847725358,43.92660550458715,218,-5.791850935015752,,C_tau_ties5,0.5,0.1333333333333333,0,63,0.2533774600275927,58.730158730158735,0.14627004023014475,1.2482388033918572,-6.375397025120844,-25,-0.008218298071557523,7.0593149540518,0.04622624147891996,0.02757168138067856,0.5835460901050915,True,True,gbm
63,0.2533774600275927,58.730158730158735,0.14627004023014475,1.2482388033918572,72.82568807339449,218,-6.375397025120844,,C_tau_ties10,0.2,0.0,0,63,0.2533774600275927,58.730158730158735,0.14627004023014475,1.2482388033918572,-6.375397025120844,0,0.0,0.0,0.0,0.0,0.0,False,False,gbm
63,0.2533774600275927,58.730158730158735,0.14627004023014475,1.2482388033918572,72.82568807339449,218,-6.375397025120844,,C_tau_ties10,0.3,0.0,0,63,0.2533774600275927,58.730158730158735,0.14627004023014475,1.2482388033918572,-6.375397025120844,0,0.0,0.0,0.0,0.0,0.0,False,False,gbm
38,0.19021339061374884,63.1578947368421,0.15047301740958188,0.9972922675807963,43.92660550458715,218,-6.375397025120844,,C_tau_ties10,0.4,0.010526315789473686,0,63,0.2533774600275927,58.730158730158735,0.14627004023014475,1.2482388033918572,-6.375397025120844,-25,-0.06316406941384387,4.427736006683368,0.0042029771794371285,-0.25094653581106097,0.0,True,True,gbm
31,0.23086389532096233,67.74193548387096,0.17690642339679077,1.0590012500452126,35.8348623853211,218,-5.791850935015752,,C_tau_ties10,0.5,0.06315789473684212,0,63,0.2533774600275927,58.730158730158735,0.14627004023014475,1.2482388033918572,-6.375397025120844,-32,-0.02251356470663038,9.011776753712226,0.03063638316664602,-0.1892375533466446,0.5835460901050915,True,True,gbm
50,0.31024332192289705,60.0,0.1647061835068194,1.2521804812388178,57.798165137614674,218,-6.375397025120844,,C_RBO_full,0.2,0.3427449194263475,0,63,0.2533774600275927,58.730158730158735,0.14627004023014475,1.2482388033918572,-6.375397025120844,-13,0.05686586189530435,1.2698412698412653,0.018436143276674644,0.003941677846960534,0.0,True,True,gbm
44,0.1729785707014996,63.63636363636363,0.1321208801074372,0.9422579706189899,50.862385321100916,218,-5.791850935015752,,C_RBO_full,0.3,0.38058151186716205,0,63,0.2533774600275927,58.730158730158735,0.14627004023014475,1.2482388033918572,-6.375397025120844,-19,-0.0803988893260931,4.9062049062048985,-0.01414916012270756,-0.30598083277286736,0.5835460901050915,True,False,gbm
38,0.23136789724030826,65.78947368421053,0.18280137718901596,1.2115554211124444,43.92660550458715,218,-5.791850935015752,,C_RBO_full,0.4,0.41924589958476005,0,63,0.2533774600275927,58.730158730158735,0.14627004023014475,1.2482388033918572,-6.375397025120844,-25,-0.022009562787284442,7.0593149540518,0.0365313369588712,-0.03668338227941281,0.5835460901050915,True,True,gbm
33,0.41732974896779046,72.72727272727273,0.36185393309338726,2.2349215902056647,38.146788990825684,218,-2.9556386989712635,,C_RBO_full,0.5,0.44471120298430694,0,63,0.2533774600275927,58.730158730158735,0.14627004023014475,1.2482388033918572,-6.375397025120844,-30,0.16395228894019775,13.997113997113999,0.2155838928632425,0.9866827868138075,3.41975832614958,True,True,gbm
63,0.2533774600275927,58.730158730158735,0.14627004023014475,1.2482388033918572,72.82568807339449,218,-6.375397025120844,,C_Mallows_full,0.2,0.6065306597126334,0,63,0.2533774600275927,58.730158730158735,0.14627004023014475,1.2482388033918572,-6.375397025120844,0,0.0,0.0,0.0,0.0,0.0,False,False,gbm
63,0.2533774600275927,58.730158730158735,0.14627004023014475,1.2482388033918572,72.82568807339449,218,-6.375397025120844,,C_Mallows_full,0.3,0.6065306597126334,0,63,0.2533774600275927,58.730158730158735,0.14627004023014475,1.2482388033918572,-6.375397025120844,0,0.0,0.0,0.0,0.0,0.0,False,False,gbm
63,0.2533774600275927,58.730158730158735,0.14627004023014475,1.2482388033918572,72.82568807339449,218,-6.375397025120844,,C_Mallows_full,0.4,0.6065306597126334,0,63,0.2533774600275927,58.730158730158735,0.14627004023014475,1.2482388033918572,-6.375397025120844,0,0.0,0.0,0.0,0.0,0.0,False,False,gbm
63,0.2533774600275927,58.730158730158735,0.14627004023014475,1.2482388033918572,72.82568807339449,218,-6.375397025120844,,C_Mallows_full,0.5,0.6065306597126334,0,63,0.2533774600275927,58.730158730158735,0.14627004023014475,1.2482388033918572,-6.375397025120844,0,0.0,0.0,0.0,0.0,0.0,False,False,gbm
118,0.20829579625327907,60.16949152542372,0.13531019312348638,1.5803145589290981,136.40366972477062,218,-8.770613217349865,,C_tau_full,0.2,0.0,0,118,0.20829579625327907,60.16949152542372,0.13531019312348638,1.5803145589290981,-8.770613217349865,0,0.0,0.0,0.0,0.0,0.0,False,False,mlp
118,0.20829579625327907,60.16949152542372,0.13531019312348638,1.5803145589290981,136.40366972477062,218,-8.770613217349865,,C_tau_full,0.3,0.0,0,118,0.20829579625327907,60.16949152542372,0.13531019312348638,1.5803145589290981,-8.770613217349865,0,0.0,0.0,0.0,0.0,0.0,False,False,mlp
118,0.20829579625327907,60.16949152542372,0.13531019312348638,1.5803145589290981,136.40366972477062,218,-8.770613217349865,,C_tau_full,0.4,0.0,0,118,0.20829579625327907,60.16949152542372,0.13531019312348638,1.5803145589290981,-8.770613217349865,0,0.0,0.0,0.0,0.0,0.0,False,False,mlp
56,0.17896903477555728,53.57142857142857,0.09806204617245849,0.7889818054150279,64.73394495412843,218,-5.271873104158242,,C_tau_full,0.5,0.009523809523809525,0,118,0.20829579625327907,60.16949152542372,0.13531019312348638,1.5803145589290981,-8.770613217349865,-62,-0.029326761477721786,-6.598062953995154,-0.03724814695102789,-0.7913327535140702,3.498740113191623,True,False,mlp
118,0.20829579625327907,60.16949152542372,0.13531019312348638,1.5803145589290981,136.40366972477062,218,-8.770613217349865,,C_tau_ties3,0.2,0.0,0,118,0.20829579625327907,60.16949152542372,0.13531019312348638,1.5803145589290981,-8.770613217349865,0,0.0,0.0,0.0,0.0,0.0,False,False,mlp
118,0.20829579625327907,60.16949152542372,0.13531019312348638,1.5803145589290981,136.40366972477062,218,-8.770613217349865,,C_tau_ties3,0.3,0.0,0,118,0.20829579625327907,60.16949152542372,0.13531019312348638,1.5803145589290981,-8.770613217349865,0,0.0,0.0,0.0,0.0,0.0,False,False,mlp
